belnr,line_count,bukrs,gjahr,usnam,blart,budat,dmbtr_sum,dmbtr_max,vendor_group,ae_error_max,risk_score_max,risk_level,reason,action
5100026657,2,USA1,2021,13,8,2021-05-30,392187957.07,196925447.43,벤더 거래,0.40297055,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 20,017,171)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100029606,2,USA1,2022,13,8,2022-04-30,380398248.57,191169484.17,벤더 거래,0.40190965,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=7.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 19,424,372)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100028185,2,USA1,2021,13,8,2021-08-01,393625164.46000004,197647098.12,벤더 거래,0.40115422,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.2) | 현지통화와 문서통화 금액 차이 발생 (차이: 20,090,526)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100025392,2,USA1,2021,13,8,2021-01-12,421616400.06,211702059.51,벤더 없는 거래 유형,0.4003088,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,633,301)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100028809,2,USA1,2021,13,8,2021-10-14,457031953.96000004,229484920.18,벤더 거래,0.3998913,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,326,792)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100023199,2,USA1,2020,13,8,2020-04-18,428506218.85,215161567.66,벤더 거래,0.39793244,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,872,582)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100017735,1,USA1,2018,13,8,2018-12-10,223300735.9,223300735.9,벤더 거래,0.3977515,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.3) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,671,144)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100017582,2,USA1,2019,13,8,2019-01-27,387730720.65999997,194687401.79,벤더 거래,0.39722797,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.0) | 현지통화와 문서통화 금액 차이 발생 (차이: 19,784,964)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100023893,2,USA1,2020,13,8,2020-06-21,437909484.54999995,219883135.98,벤더 거래,0.39472142,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,352,560)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021670,1,USA1,2019,13,8,2019-12-17,221887566.49,221887566.49,벤더 거래,0.39470002,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.2) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,549,160)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100026736,2,USA1,2021,13,8,2021-05-25,456603094.66999996,229269581.32,벤더 거래,0.3941349,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,304,903)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100022148,1,USA1,2020,13,8,2020-03-04,224480927.59,224480927.59,벤더 거래,0.3929161,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.3) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,819,956)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100018604,1,USA1,2019,13,8,2019-03-05,227569055.64,227569055.64,벤더 거래,0.39231983,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,126,538)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100022104,1,USA1,2020,13,8,2020-03-01,176940168.23,176940168.23,벤더 거래,0.39003795,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=7.3) | 현지통화와 문서통화 금액 차이 발생 (차이: 17,987,126)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100020587,2,USA1,2019,13,8,2019-08-25,436238682.47,219044226.12,벤더 거래,0.39002824,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,260,208)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100022004,1,USA1,2019,13,8,2019-12-27,219608103.77,219608103.77,벤더 거래,0.38968968,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,317,512)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100029081,2,USA1,2022,13,8,2022-01-06,366009686.98,183924465.82,벤더 거래,0.38865098,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=7.6) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,159,452)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021834,1,USA1,2019,13,8,2019-12-30,219076083.61,219076083.61,벤더 거래,0.38856876,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,263,446)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100027614,2,USA1,2021,13,8,2021-06-27,388046233.64,194845804.94,벤더 거래,0.3884466,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 19,805,779)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100026037,1,USA1,2021,13,8,2021-03-17,194733710.74,194733710.74,벤더 거래,0.38809043,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.0) | 현지통화와 문서통화 금액 차이 발생 (차이: 19,794,385)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021012,2,USA1,2019,13,8,2019-10-13,415525691.13,208643816.11,벤더 거래,0.38791394,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.6) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,203,274)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100020183,2,USA1,2019,13,8,2019-09-28,428158956.85,214987233.2,벤더 거래,0.3876429,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,847,919)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100018234,1,USA1,2019,13,8,2019-03-23,158727960.01,158727960.01,벤더 거래,0.3876138,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=6.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 16,130,612)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021854,1,USA1,2019,13,8,2019-12-31,218233039.92,218233039.92,벤더 거래,0.38680887,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,177,772)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100022898,2,USA1,2020,13,8,2020-05-17,428679644.07,215248647.94,벤더 거래,0.38604164,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,881,434)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021758,1,USA1,2019,13,8,2019-12-06,217620078.13,217620078.13,벤더 거래,0.38554248,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.0) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,115,480)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100019068,1,USA1,2019,13,8,2019-04-06,210724110.5,210724110.5,벤더 거래,0.38292652,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,414,682)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100025466,2,USA1,2021,13,8,2021-01-31,330107224.04999995,165753464.95,벤더 거래,0.38260996,36,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=6.8) | 현지통화와 문서통화 금액 차이 발생 (차이: 16,848,587)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
1700000001,5,C001,2022,3,4,2022-02-10,8000.0,1600.0,벤더 거래,0.99726313,35,저위험,다중 피처 복합 패턴 — 원본 전표 검토 권고,"전표 전체 라인 및 관련 문서(PO, 청구서) 종합 검토 필요"
90000004,4,C002,2022,17,9,2022-02-01,6200.0,3000.0,벤더 없는 거래 유형,0.83769053,35,저위험,"금액이 1,000 단위 정수 (비정상 반올림 의심)",실제 청구서/계약서 금액과 대조 필요
90001290,4,C001,2022,17,9,2022-04-14,71315.2,18057.6,벤더 없는 거래 유형,0.77469707,35,저위험,동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=4.3),유사 거래 대비 금액 적정성 검토 필요
4900000617,4,C001,2022,2,13,2022-03-19,40000.0,10000.0,벤더 없는 거래 유형,0.6113144,35,저위험,"동일 문서유형 내 금액이 평균 대비 유의미한 이상 (z=4.0) | 금액이 1,000 단위 정수 (비정상 반올림 의심)",유사 거래 대비 금액 적정성 검토 필요 / 실제 청구서/계약서 금액과 대조 필요
5100029733,1,USA1,2022,13,8,2022-03-09,209715769.37,209715769.37,벤더 거래,0.3815445,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,308,825)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021914,2,USA1,2020,13,8,2020-01-01,465128078.98,233550138.21,벤더 거래,0.3802424,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,741,900)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100027688,2,USA1,2021,13,8,2021-06-21,453663117.25,227793359.63,벤더 거래,0.38002563,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,154,848)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100020596,1,USA1,2019,13,8,2019-08-24,215716179.87,215716179.87,벤더 거래,0.38001868,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,921,998)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100018620,2,USA1,2019,13,8,2019-02-27,476727544.80999994,239374499.14,벤더 거래,0.3775399,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=10.0) | 현지통화와 문서통화 금액 차이 발생 (차이: 24,326,257)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100027166,2,USA1,2021,13,8,2021-07-12,454264460.24,228095306.02,벤더 거래,0.37734297,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.5) | 현지통화와 문서통화 금액 차이 발생 (차이: 23,185,540)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100026979,2,USA1,2021,13,8,2021-04-29,442309742.76,222092602.35,벤더 거래,0.37561682,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=9.2) | 현지통화와 문서통화 금액 차이 발생 (차이: 22,575,374)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100021392,1,USA1,2020,13,8,2020-01-05,186564899.12,186564899.12,벤더 거래,0.37554505,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=7.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 18,965,543)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100024973,1,USA1,2020,13,8,2020-10-03,208841993.59,208841993.59,벤더 거래,0.3750893,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.7) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,230,156)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100024534,1,USA1,2020,13,8,2020-08-16,215183042.74,215183042.74,벤더 거래,0.37499017,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,874,765)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100023729,1,USA1,2020,13,8,2020-06-06,214048639.19,214048639.19,벤더 거래,0.37302443,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.9) | 현지통화와 문서통화 금액 차이 발생 (차이: 21,759,445)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
5100018501,1,USA1,2019,13,8,2019-02-16,195405729.29,195405729.29,벤더 거래,0.3729647,35,저위험,"동일 문서유형 내 금액이 평균 대비 극단적 이상 (z=8.1) | 현지통화와 문서통화 금액 차이 발생 (차이: 19,857,963)",유사 거래 대비 금액 적정성 검토 필요 / 환율 적용 기준 및 환차손익 처리 적정성 확인 필요
